"subject","item","frequency","length","logrt","rt"
"6",81,136,10,6.60332641520222,737.544492495867
"6",82,208,9,6.33749017769838,565.37553705018
"6",83,185,7,6.65035948927409,773.062183151785
"6",84,196,7,6.73545076046804,841.722813956826
"6",85,256,6,6.33738098071089,565.313803115374
"6",86,217,10,6.59993767725949,735.049377522814
"6",87,187,6,6.36557703649949,581.480266865287
"6",88,190,7,6.44288833616462,628.218688637522
"6",89,189,10,6.46586408534455,642.819574510144
"6",90,216,11,6.31997736766897,555.560418681814
"6",91,139,9,6.81276492275404,909.381704295676
"6",92,229,7,6.26095976904275,523.721350509703
"6",93,167,8,6.47979026838633,651.834221690778
"6",94,185,11,6.63497157831478,761.257429296277
"6",95,273,7,6.25229712426678,519.204132265329
"6",96,201,5,6.57690034051971,718.309360543592
"6",97,232,5,6.45150603791803,633.655884348317
"6",98,240,4,6.46642935841216,643.183045823543
"6",99,141,5,6.66925319070591,787.807043096704
"6",100,170,8,6.73123529590031,838.182029527747
"7",1,109,8,6.51362317259843,674.264975648923
"7",2,190,5,6.51032046025911,672.041745759169
"7",3,216,9,6.44330894214272,628.482976750203
"7",4,118,6,6.84893250624641,942.873857304655
"7",5,204,9,6.40548327388817,605.154183237019
"7",6,201,7,6.46981288716379,645.362959973065
"7",7,153,10,6.64728559150901,770.689517568689
"7",8,207,8,6.51875058647403,677.731089747873
"7",9,114,10,6.97991272899726,1074.82456188531
"7",10,199,7,6.54839072959561,698.119805810253
"7",11,149,10,6.72034953319982,829.107261353973
"7",12,106,11,6.95165278975416,1044.87526094173
"7",13,270,6,6.49411142364127,661.236405149722
"7",14,226,8,6.48975841221713,658.364291231629
"7",15,256,9,6.34712638838338,570.849948772518
"7",16,187,9,6.36263640482263,579.772859231935
"7",17,227,8,6.51380751167176,674.38928048648
"7",18,222,2,6.45987076588758,638.978473417519
"7",19,338,5,5.8240979579672,338.355784240464
"7",20,144,9,6.7496223605902,853.73629717078
"7",21,258,9,6.25422719060235,520.207198362977
"7",22,315,6,6.04822435854407,423.360625564599
"7",23,203,7,6.31889391885524,554.958823362956
"7",24,183,11,6.57564734919689,717.409888780567
"7",25,125,10,6.8329289855264,927.904655441186
"7",26,230,7,6.35114409193172,573.148068127075
"7",27,229,8,6.31043348231298,550.283435254787
"7",28,332,7,5.71231987851403,302.572185426964
"7",29,219,10,6.27717237698233,532.281442644054
"7",30,220,6,6.30298706255065,546.201012388673
"7",31,165,8,6.63757617248876,763.242780356051
"7",32,187,9,6.44520986562368,629.678811032727
"7",33,159,9,6.7592347115522,861.982278228067
"7",34,190,5,6.50849257134176,670.814450121862
"7",35,136,7,6.85017032803374,944.041689743043
"7",36,301,6,6.00319224483372,404.718694719411
"7",37,235,6,6.30791926948998,548.901643372909
"7",38,197,5,6.58300407670171,722.707139164177
"7",39,310,4,5.87161863031305,354.822842715881
"7",40,200,8,6.49146481554482,659.488685311087
"7",41,194,8,6.46389989546061,641.558194005648
"7",42,241,8,6.35118470776558,573.17134748654
"7",43,184,9,6.48374795110881,654.41908639112
"7",44,230,6,6.2529655447681,519.551294964115
"7",45,267,6,6.18948017317908,487.5925766254
"7",46,149,7,6.64197190030148,766.605172539812
"7",47,247,7,6.36412068923462,580.634046014337
"7",48,156,10,6.68933354647822,803.786387330721
"7",49,196,6,6.40493878658214,604.824774153722
"7",50,206,10,6.64353078940128,767.801156948463
"7",51,189,8,6.57728187573351,718.58347314752
"7",52,278,8,6.18643429805285,486.109690014681
"7",53,102,9,6.90528529761021,997.533066522131
"7",54,183,9,6.6328042693524,759.609335856052
"7",55,211,8,6.46861461767101,644.590104363481
"7",56,227,9,6.33979349437856,566.679276841644
"7",57,173,9,6.50962117755652,671.571962865609
"7",58,221,9,6.35096644443632,573.046258851625
"7",59,335,3,5.90974940570905,368.613771327719
"7",60,149,6,6.45924374108912,638.577943653175
"7",61,220,7,6.27238035041166,529.736837604732
"7",62,225,9,6.34296791960869,568.481016065664
"7",63,172,8,6.57320686844078,715.661198443236
"7",64,156,10,6.7173550290653,826.628209849365
"7",65,211,6,6.70778997934834,818.759163827864
"7",66,105,8,6.82127778759181,917.156192463116
"7",67,217,9,6.32938729447499,560.812875417384
"7",68,145,9,6.77815422058058,878.445809601029
"7",69,161,9,6.5542566551848,702.226958994012
"7",70,144,8,6.86726629980261,960.319747964631
"7",71,248,6,6.13554791413138,461.992156715514
"7",72,178,6,6.36310945159246,580.047183789284
"7",73,229,11,6.21595627249127,500.67454163214
"7",74,186,4,6.30283079663721,546.115666457051
"7",75,195,6,6.44202221124361,627.674808343584
"7",76,182,9,6.40185197300463,602.960671377895
"7",77,214,10,6.42044351298168,614.275492874749
"7",78,162,7,6.71626860552204,825.730629165336
"7",79,220,6,6.40003651841235,601.867016698659
"7",80,244,6,6.18097296157766,483.462117655987
"7",81,136,10,6.74566247973288,850.362287896671
"7",82,208,9,6.56336187178286,708.650085158434
"7",83,185,7,6.69215270428614,806.05558511089
"7",84,196,7,6.67279072050693,790.598869161625
"7",85,256,6,6.13890305071255,463.544806720627
"7",86,217,10,6.225696477435,505.575041471
"7",87,187,6,6.31434762860493,552.441545947609
"7",88,190,7,6.51686684842577,676.455623606841
"7",89,189,10,6.45793821503288,637.744807467628
"7",90,216,11,6.44437867658166,629.155646359497
"7",91,139,9,6.45466973346464,635.663753115726
"7",92,229,7,6.29008432697921,539.198796173241
"7",93,167,8,6.74369235601441,848.688618193529
"7",94,185,11,6.29384996910709,541.233053614346
"7",95,273,7,6.15004711863858,468.739472627884
"7",96,201,5,6.3847317166831,592.725692850852
"7",97,232,5,6.29778403455568,543.366493665023
"7",98,240,4,6.05508270177485,426.274157626288
"7",99,141,5,6.6543170799079,776.127708853928
"7",100,170,8,6.63901854239916,764.344453095575
"8",1,109,8,6.8156723963229,912.029554977574
"8",2,190,5,6.5493614227833,698.797794956429
"8",3,216,9,6.39569539888596,599.259903030525
"8",4,118,6,7.05580299584257,1159.56822599809
"8",5,204,9,6.51805000814061,677.25645231028
"8",6,201,7,6.56401556892364,709.113479136079
"8",7,153,10,6.96837355078052,1062.49325312724
"8",8,207,8,6.50860390136765,670.889136069281
"8",9,114,10,7.07795927103094,1185.54666874902
"8",10,199,7,6.54056353530982,692.676815913813
"8",11,149,10,6.68292535931824,798.652042216372
"8",12,106,11,7.01809080208223,1116.65267037758
"8",13,270,6,6.27215420294296,529.617052504888
"8",14,226,8,6.36038353679862,578.468177685665
"8",15,256,9,6.18555721477788,485.683518257146
"8",16,187,9,6.70543777746723,816.835540244965
"8",17,227,8,6.24596468659322,515.926692501464
"8",18,222,2,6.46324945481795,641.1410341652
"8",19,338,5,5.87035452287915,354.374591900969
"8",20,144,9,6.77420522791046,874.983674011049
"8",21,258,9,6.20623271987038,495.829798608959
"8",22,315,6,5.77612680123879,322.50763205376
"8",23,203,7,6.20905336917878,497.230334869744
"8",24,183,11,6.66827194020643,787.034386189157
"8",25,125,10,6.79973784785094,897.611949902401
"8",26,230,7,6.32279575726363,557.128412956485
"8",27,229,8,6.21288671782721,499.140050065423
"8",28,332,7,5.8845258525503,359.432303677059
"8",29,219,10,6.48778681622612,657.067541587671
"8",30,220,6,6.32207719640574,556.728226082647
"8",31,165,8,6.64816274141112,771.36582437145
"8",32,187,9,6.53418737663305,688.274249271239
"8",33,159,9,6.63767756771217,763.320173451859
"8",34,190,5,6.73690602673492,842.948636506809
"8",35,136,7,6.64134108848777,766.12174143358
"8",36,301,6,6.19670682731248,491.129002407012
"8",37,235,6,6.35065170581617,572.86592744295
"8",38,197,5,6.42124476956266,614.767882394778
"8",39,310,4,5.9954429117037,401.594515517243
"8",40,200,8,6.43050521794938,620.487350184521
"8",41,194,8,6.54767032165569,697.617055873395
"8",42,241,8,6.50262119860221,666.88738834931
"8",43,184,9,6.53085091165684,685.981673021447
"8",44,230,6,6.16520933274743,475.900754121428
"8",45,267,6,6.22030443682131,502.856296692334
"8",46,149,7,6.70921578785378,819.92739024323
"8",47,247,7,6.21665561143836,501.024805301155
"8",48,156,10,6.87138573635293,964.283883631207
"8",49,196,6,6.47560906845206,649.114462376957
"8",50,206,10,6.4035247697146,603.970146092808
"8",51,189,8,6.49827795189165,663.997212809553
"8",52,278,8,6.18858896478194,487.158223605005
"8",53,102,9,7.18009309798786,1313.03049305257
"8",54,183,9,6.67800301197336,794.730459072238
"8",55,211,8,6.58784630130362,726.215135852973
"8",56,227,9,6.32514901948069,558.441026056394
"8",57,173,9,6.28356566655415,535.695373536513
"8",58,221,9,6.44771377478121,631.257445127376
"8",59,335,3,5.87441287600711,355.815691401877
"8",60,149,6,6.8889629235825,981.383119993226
"8",61,220,7,6.13676674673885,462.555591116869
"8",62,225,9,6.2732424193586,530.193704179426
"8",63,172,8,6.60185923884811,736.463178089808
"8",64,156,10,6.6782790199922,794.949841325995
"8",65,211,6,6.36344548648161,580.242132633362
"8",66,105,8,6.86349170131984,956.701759024408
"8",67,217,9,6.49622558047232,662.635841405214
"8",68,145,9,6.82241474128684,918.19954959704
"8",69,161,9,6.54520975506968,695.902632746996
"8",70,144,8,6.52196386145614,679.912328686621
"8",71,248,6,6.18782979704648,486.788529147387
"8",72,178,6,6.62077834396127,750.529039574064
"8",73,229,11,6.32560799302292,558.69739454093
"8",74,186,4,6.5616872534707,707.464359844681
"8",75,195,6,6.62320922495804,752.355705658318
"8",76,182,9,6.84995084323559,943.834509680593
"8",77,214,10,6.39469940152172,598.663338884089
"8",78,162,7,6.6355761893943,761.717833141004
"8",79,220,6,6.41210045505457,609.171876342427
"8",80,244,6,6.1084867582089,449.657759159168
"8",81,136,10,6.75875182431363,861.566138468409
"8",82,208,9,6.58706296686656,725.646489277649
"8",83,185,7,6.63503624754091,761.306660816979
"8",84,196,7,6.52456795542196,681.685191628024
"8",85,256,6,6.2968995380171,542.886100366619
"8",86,217,10,6.37887513171671,589.264489777004
"8",87,187,6,6.60660971308919,739.970050505399
"8",88,190,7,6.51351795005496,674.19403150574
"8",89,189,10,6.87519969634467,967.968646085707
"8",90,216,11,6.43697672399638,624.515859023366
"8",91,139,9,6.7686646673393,870.149179239335
"8",92,229,7,6.22620201483642,505.830693178993
"8",93,167,8,6.72854050048201,835.926341109336
"8",94,185,11,6.49152748120272,659.530013898357
"8",95,273,7,6.12003882780388,454.882356239554
"8",96,201,5,6.40642675014903,605.725401266011
"8",97,232,5,6.2658628996939,526.295530328949
"8",98,240,4,6.17975907708178,482.875606537415
"8",99,141,5,6.71609130547297,825.584240062047
"8",100,170,8,6.59908870257338,734.425604029675
"9",1,109,8,6.85133610847542,945.142876827545
"9",2,190,5,6.56708385536108,711.292583755712
"9",3,216,9,6.4137275251913,610.163848495855
"9",4,118,6,6.90602222051254,998.268442409069
"9",5,204,9,6.56424737583443,709.277875594453
"9",6,201,7,6.67565149848923,792.86383523718
"9",7,153,10,6.77380326756512,874.632035948294
"9",8,207,8,6.46940870088382,645.102165827297
"9",9,114,10,6.75393731267849,857.42808761048
"9",10,199,7,6.60611717202004,739.605674607997
"9",11,149,10,6.93344751952255,1026.02513093819
"9",12,106,11,7.07140817432726,1177.80542238789
"9",13,270,6,6.20143628345261,493.457276879187
"9",14,226,8,6.48796212888362,657.182743942464
"9",15,256,9,6.27888180531308,533.192117767209
"9",16,187,9,6.5614133255575,707.270592149326
"9",17,227,8,6.57683654323336,718.263535817391
"9",18,222,2,6.36132009590162,579.010201102139
"9",19,338,5,6.17288631087491,479.568293599359
"9",20,144,9,6.6740255383505,791.575717743279
"9",21,258,9,6.15308830843324,470.16716817458
"9",22,315,6,5.95518530021922,385.748383315862
"9",23,203,7,6.50655746147498,669.517605633621
"9",24,183,11,6.48834095161687,657.431746866778
"9",25,125,10,6.79762031861213,895.71324134829
"9",26,230,7,6.43735566741445,624.75256004294
"9",27,229,8,6.30445538476579,547.003600553912
"9",28,332,7,5.80520703438454,332.023926597523
"9",29,219,10,6.4622113285626,640.475794185536
"9",30,220,6,6.53359356091715,687.865662529795
"9",31,165,8,6.51161012928472,672.909016308364
"9",32,187,9,6.54712790450851,697.23875902675
"9",33,159,9,6.7759256358026,876.490298462003
"9",34,190,5,6.64584488763255,769.579981641459
"9",35,136,7,6.67021229753263,788.56299667204
"9",36,301,6,6.07125364352659,433.223449057399
"9",37,235,6,6.3596634268347,578.051766935865
"9",38,197,5,6.55772257377169,704.665043123312
"9",39,310,4,6.08797082799946,440.526599348594
"9",40,200,8,6.4849281797827,655.191906524152
"9",41,194,8,6.64628211146092,769.916533916239
"9",42,241,8,6.28826399354601,538.218167383894
"9",43,184,9,6.6328482864117,759.642772361117
"9",44,230,6,6.31406455308266,552.285185400433
"9",45,267,6,6.0666010620193,431.212523275302
"9",46,149,7,6.79683552009763,895.010562693714
"9",47,247,7,6.29875026948302,543.891767077438
"9",48,156,10,6.72907585619808,836.373978866288
"9",49,196,6,6.44316723212932,628.393920729356
"9",50,206,10,6.29930406895496,544.193057470369
"9",51,189,8,6.54775217487997,697.674160415794
"9",52,278,8,6.09269367201878,442.612058536513
"9",53,102,9,6.79636225499055,894.587085640279
"9",54,183,9,6.82193109374741,917.755572017158
"9",55,211,8,6.38624535927532,593.623547048808
"9",56,227,9,6.44071783146221,626.856615747238
"9",57,173,9,6.67242693070074,790.311309661023
"9",58,221,9,6.49790609031232,663.750343660745
"9",59,335,3,5.96746689849055,390.515202152722
"9",60,149,6,6.76078683746944,863.321222098246
"9",61,220,7,6.41822775019457,612.915910908416
"9",62,225,9,6.29169598778542,540.068502387247
"9",63,172,8,6.72027551305322,829.045892984222
"9",64,156,10,6.89860823615743,990.894664109598
"9",65,211,6,6.55788860633972,704.782050183246
"9",66,105,8,6.83268158533599,927.675120047471
"9",67,217,9,6.40539606102312,605.101408308261
"9",68,145,9,6.80580170246971,903.071474423141
"9",69,161,9,6.60624963103377,739.703648534828
"9",70,144,8,6.65801992599873,779.006917650409
"9",71,248,6,6.45677632268528,637.00424696521
"9",72,178,6,6.60042465616709,735.407418237771
"9",73,229,11,6.17323237275331,479.734282623445
"9",74,186,4,6.7300697727012,837.205678017948
"9",75,195,6,6.54340735084525,694.649464598983
"9",76,182,9,6.55735078670031,704.403106465972
"9",77,214,10,6.42466827756488,616.876151939347
"9",78,162,7,6.65974203207785,780.349605993026
"9",79,220,6,6.45288649274295,634.531221714043
"9",80,244,6,6.1233446694936,456.38861364923
"9",81,136,10,6.75170920985341,855.519776412436
"9",82,208,9,6.59896301789061,734.333303781097
"9",83,185,7,6.47353368406063,647.768697326418
"9",84,196,7,6.37412512206297,586.472114915991
"9",85,256,6,6.41345680961489,609.998689994399
"9",86,217,10,6.38970825675239,595.682767909786
"9",87,187,6,6.63126937456437,758.444309770462
"9",88,190,7,6.5032291357024,667.29293719594
"9",89,189,10,6.58069014472466,721.036777301983
"9",90,216,11,6.37262795287354,585.594723900369
"9",91,139,9,6.80700457398415,904.158406964269
"9",92,229,7,6.4083140764447,606.869682219884
"9",93,167,8,6.69763277117484,810.484949154026
"9",94,185,11,6.55792849986161,704.810166982228
"9",95,273,7,6.3235389575915,557.542624877808
"9",96,201,5,6.36578357774556,581.600378927789
"9",97,232,5,6.46119925624324,639.827914268988
"9",98,240,4,6.2212455504325,503.329764356114
"9",99,141,5,6.63431303914454,760.75627649294
"9",100,170,8,6.70360180225305,815.33722629353
"10",1,109,8,6.78281095305612,882.54603615016
"10",2,190,5,6.52116413818023,679.368804335296
"10",3,216,9,6.35030519673384,572.667458583752
"10",4,118,6,6.89807606237195,990.367476235416
"10",5,204,9,6.59501075821328,731.436755600562
"10",6,201,7,6.45644677519498,636.794358400339
"10",7,153,10,6.70618362532164,817.44500253488
"10",8,207,8,6.29145949137421,539.940793226596
"10",9,114,10,6.82245503316814,918.236546329634
"10",10,199,7,6.34534421337273,569.833500272577
"10",11,149,10,6.47636555449975,649.605694192676
"10",12,106,11,6.81285835024344,909.466669514198
"10",13,270,6,6.12586033898175,457.538181919975
"10",14,226,8,6.32683253101028,559.381959776505
"10",15,256,9,6.31599284619275,553.351180563497
"10",16,187,9,6.73000665846827,837.15284009121
"10",17,227,8,6.35974964911996,578.10161002897
"10",18,222,2,6.27598032999663,531.647316184164
"10",19,338,5,6.22923824694484,507.368846484626
"10",20,144,9,6.60656619486962,739.93784902695
"10",21,258,9,6.00315048201419,404.701792878543
"10",22,315,6,6.05676081362142,426.990093882633
"10",23,203,7,6.64071669265698,765.643527525276
"10",24,183,11,6.49184754488458,659.741139287882
"10",25,125,10,6.94599228057333,1038.97744300846
"10",26,230,7,6.25397551681061,520.076292318377
"10",27,229,8,6.38407381381027,592.335865163164
"10",28,332,7,5.89329307667769,362.597381441683
"10",29,219,10,6.46679034413877,643.415267634539
"10",30,220,6,6.2721000723213,529.588384780499
"10",31,165,8,6.56469111445977,709.592679424096
"10",32,187,9,6.4524997054204,634.285840539948
"10",33,159,9,6.73944020003232,845.087523442935
"10",34,190,5,6.31345153109805,551.946726192073
"10",35,136,7,6.68356185986934,799.160546495837
"10",36,301,6,5.83538987622826,342.198122959499
"10",37,235,6,6.30375716122673,546.621803069561
"10",38,197,5,6.43764376796192,624.932577527841
"10",39,310,4,6.01312634633404,408.759247714713
"10",40,200,8,6.35854266656769,577.404272394062
"10",41,194,8,6.57103362004367,714.107577704215
"10",42,241,8,6.29649225942023,542.665039497137
"10",43,184,9,6.57914554617807,719.923924620289
"10",44,230,6,6.2190599490885,502.230887437527
"10",45,267,6,6.13652459068977,462.443594043379
"10",46,149,7,6.65695752166583,778.1797368038
"10",47,247,7,6.31713849378306,553.985489287862
"10",48,156,10,6.71380292335624,823.697147868765
"10",49,196,6,6.41356908009546,610.067178685031
"10",50,206,10,6.61245640633641,744.30910058981
"10",51,189,8,6.46901140689161,644.845921517984
"10",52,278,8,6.21962596948007,502.51524082841
"10",53,102,9,6.66162249952545,781.818408609769
"10",54,183,9,6.54503882471903,695.783692031537
"10",55,211,8,6.23053813726969,508.028799179436
"10",56,227,9,6.52729734712467,683.548318979451
"10",57,173,9,6.45406353479479,635.278531366371
"10",58,221,9,6.32626480749593,559.06447561458
"10",59,335,3,5.84041374643934,343.921607572269
